PGM_SYS_ID,ACTIVITY_ID,AGENCY_TYPE_DESC,STATE_CODE,AIR_LCON_CODE,COMP_DETERMINATION_UID,ENF_RESPONSE_POLICY_CODE,PROGRAM_CODES,PROGRAM_DESCS,POLLUTANT_CODES,POLLUTANT_DESCS,EARLIEST_FRV_DETERM_DATE,HPV_DAYZERO_DATE,HPV_RESOLVED_DATE,DSCV_PATHWAY_DATE,NFTC_PATHWAY_DATE
PA000254018,3604105585,State,PA,,PA000A0000H00000000419679,HPV,CAASIP CAATVP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,10358,Nitrogen oxides,09-13-2023,09-13-2023,12-15-2023,09-12-2023,09-13-2023
TX0000004821100034,3603572035,State,TX,,TX000A0722436712023079001,FRV,CAATVP,Title V Permits,300000329,FACIL,01-09-2023,,01-06-2026,01-09-2023,
OR0000004105103224,3603609704,State,OR,,OR000AC263224000000007757,FRV,CAATVP,Title V Permits,300000322,TOTAL PARTICULATE MATTER,05-11-2023,,10-25-2023,05-25-2023,
TNSHL0004715700420,3603790164,Local,TN,SHL,TNSHLA104197,HPV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),11-17-2023,11-17-2023,01-03-2024,11-02-2023,11-17-2023
OR0000004101900030,3603586335,State,OR,,OR000AC100030000000007593,FRV,CAATVP,Title V Permits,300000005,NITROGEN OXIDES NO2,03-27-2023,,04-13-2023,03-27-2023,
TX0000004820100281,3603643686,State,TX,,TX000A0499583662023180001,FRV,CAATVP,Title V Permits,300000329,FACIL,06-22-2023,,10-04-2024,06-22-2023,
TN0000004716300223,3603587534,State,TN,,TN000A100274,FRV,CAAFESOP CAASIP,Federally-Enforceable State Operating Permit - Non Title V State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,,,04-14-2023,,12-11-2023,04-14-2023,05-26-2023
TX0000004823300008,3603805989,State,TX,,TX000A0941488602023307001,FRV,CAATVP,Title V Permits,300000329,FACIL,10-10-2023,,,10-10-2023,
TX0000004823300008,3603826163,State,TX,,TX000A0125486982023355001,FRV,CAATVP,Title V Permits,300000329,FACIL,12-08-2023,,,12-08-2023,
OK0000004007100014,3603548184,State,OK,,OK000A4007100014EC0011086,FRV,CAAMACT,MACT Standards (40 CFR Part 63),300000329,FACIL,01-09-2023,,07-26-2023,,
NC0000003708500004,3603513498,State,NC,,NC000A0000370850000400342,FRV,CAATVP,Title V Permits,300000319,PARTICULATE MATTER < 10 UM,02-02-2023,,02-15-2023,,
NC0000003708500004,3603596822,State,NC,,NC000A0000370850000400354,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-28-2023,,05-11-2023,,
TN0000004702900005,3603675018,State,TN,,TN000A101888,FRV,CAASIP CAATVP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,300000242 300000243,TOTAL HAZARDOUS AIR POLLUTANTS (HAPS) VOLATILE ORGANIC COMPOUNDS (VOCS),08-01-2023,,08-18-2023,08-01-2023,08-18-2023
TN0000004711500011,3603718651,State,TN,,TN000A102795,FRV,CAASIP CAATVP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,,,08-29-2023,,03-06-2024,08-29-2023,10-04-2023
TX0000004850100025,3603543618,State,TX,,TX000A0971448092023018001,FRV,CAATVP,Title V Permits,300000329,FACIL,01-02-2023,,07-03-2025,01-02-2023,
HI0000001500300082,3603894583,State,HI,,HI000AV1697,FRV,CAATVP,Title V Permits,10193,Carbon monoxide,12-13-2023,,,,12-13-2023
TNNDC0004703700025,3603762117,Local,TN,NDC,TNNDCA103416,HPV,CAASIP CAATVP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,10193 10358 10373 10461 10494,Carbon monoxide Nitrogen oxides Particulate matter - PM10 Sulfur dioxide Volatile organic compounds,04-04-2023,07-03-2023,05-11-2023,04-04-2023,10-19-2023
TNNDC0004703700025,3603950540,Local,TN,NDC,TNNDCA113092,HPV,CAATVP,Title V Permits,10358,Nitrogen oxides,04-04-2023,04-04-2023,05-11-2023,04-04-2023,04-21-2023
OR0000004105102492,3604157348,State,OR,,OR000AC262492000000007426,FRV,CAATVP,Title V Permits,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),02-01-2023,,,11-01-2022,03-09-2023
NC0000003700800044,3603544049,State,NC,,NC000A0000370080004400319,FRV,CAAMACT,MACT Standards (40 CFR Part 63),300000322,TOTAL PARTICULATE MATTER,02-24-2023,,05-19-2023,,
NC0000003700800044,3603708824,State,NC,,NC000A0000370080004400332,HPV,CAAMACT,MACT Standards (40 CFR Part 63),300000322,TOTAL PARTICULATE MATTER,03-24-2023,03-24-2023,01-19-2024,,
OK0000004012300016,3603640566,State,OK,,OK000A4012300016EC0011626,FRV,CAAMACT CAASIP,MACT Standards (40 CFR Part 63) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,06-18-2023,,04-11-2024,,
PA000518654,3603668423,State,PA,,PA000A0000F00000003590088,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-19-2023,,,,
PA000510353,3603696498,State,PA,,PA000A0000F00000003604388,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,08-23-2023,,,,
OK0000004014100004,3603721798,State,OK,,OK000A4014100004EC0012330,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,09-18-2023,,10-14-2024,,
TX0000004841500012,3603607307,State,TX,,TX000A0804571642023129001,FRV,CAATVP,Title V Permits,300000329,FACIL,04-24-2023,,08-22-2024,04-24-2023,
PA000494683,3603498007,State,PA,,PA000A0000F00000003495286,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-30-2023,,,,
CO0000000804500359,3603838349,State,CO,,CO000A0000080450035900064,FRV,CAAMACT CAAPSD CAASIP CAATVP,MACT Standards (40 CFR Part 63) Prevention of Significant Deterioration of Air Quality State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,300000328 300000329,ADMIN FACIL,09-07-2023,,,06-09-2023,01-08-2024
GA0000001321500001,3603479299,State,GA,,GA000A0000132150000100293,FRV,CAAMACT,MACT Standards (40 CFR Part 63),300000322,TOTAL PARTICULATE MATTER,01-06-2023,,02-06-2023,11-17-2022,01-06-2023
PA000256457,3603557383,State,PA,,PA000A0000F00000003525624,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,03-21-2023,,,,
PA000510124,3603652916,State,PA,,PA000A0000F00000003584344,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-13-2023,,,,
PA000493544,3603931907,State,PA,,PA000A0000F00000003660200,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,12-15-2023,,,,
NC0000003703200189,3603627347,State,NC,,NC000A0000370320018900067,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000319 300000322,PARTICULATE MATTER < 10 UM TOTAL PARTICULATE MATTER,06-02-2023,,07-05-2023,,
TX0000004820101250,3603706342,State,TX,,TX000A0441355652023248002,FRV,CAATVP,Title V Permits,300000329,FACIL,08-21-2023,,,08-21-2023,
TX0000004820101250,3603805978,State,TX,,TX000A0255608752023331002,FRV,CAATVP,Title V Permits,300000329,FACIL,11-21-2023,,,11-21-2023,
TX0000004820101250,3603826205,State,TX,,TX000A0255608752023331003,FRV,CAATVP,Title V Permits,300000329,FACIL,11-21-2023,,,11-21-2023,
TX0000004820101250,3603826244,State,TX,,TX000A0441355652023248003,FRV,CAATVP,Title V Permits,300000329,FACIL,08-21-2023,,,08-21-2023,
TX0000004820100110,3603607309,State,TX,,TX000A0869374952023135001,FRV,CAATVP,Title V Permits,300000329,FACIL,04-12-2023,,,04-12-2023,
IA0000001918100105,3603602537,State,IA,,IA000A100615,FRV,CAATVP,Title V Permits,,,05-19-2023,,05-22-2023,04-01-2023,05-15-2023
VA0000005104100114,3603685398,State,VA,,VA000A00051041001142592,HPV,CAASIP CAATVP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,300000319,PARTICULATE MATTER < 10 UM,08-10-2023,08-10-2023,02-12-2024,06-13-2023,08-10-2023
PA000474375,3603551612,State,PA,,PA000A0000H00000000414134,HPV,CAAMACT CAASIP CAATVP,MACT Standards (40 CFR Part 63) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,10358 10461 300000328,ADMIN Nitrogen oxides Sulfur dioxide,03-03-2023,03-03-2023,07-28-2023,02-01-2023,
PA000474375,3603551614,State,PA,,PA000A0000H00000000414192,HPV,CAAMACT CAASIP CAATVP,MACT Standards (40 CFR Part 63) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,10358 10461 300000328,ADMIN Nitrogen oxides Sulfur dioxide,03-20-2023,03-20-2023,07-28-2023,03-06-2023,03-20-2023
PA000515783,3603652911,State,PA,,PA000A0000F00000003584301,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-13-2023,,,,
NC0000003704100132,3603538639,State,NC,,NC000A0000370410013200107,FRV,CAANSPSM CAASIP,New Source Performance Standards (Non-Major) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,10461,Sulfur dioxide,02-20-2023,,03-24-2023,,
NCFCO0003706700682,3603524766,Local,NC,FCO,NCFCOA99098,FRV,CAATVP,Title V Permits,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),02-28-2023,,02-28-2023,01-31-2023,02-28-2023
CASJV00006029S0382,3603901889,Local,CA,SJV,CASJVA2000000000000005122,HPV,CAATVP,Title V Permits,300000329,FACIL,09-27-2023,09-27-2023,,,11-09-2023
CASJV00006029S0382,3603959688,Local,CA,SJV,CASJVA2000000000000005181,HPV,CAATVP,Title V Permits,300000329,FACIL,12-13-2023,12-13-2023,,,12-18-2023
CASJV00006029S0382,3603959689,Local,CA,SJV,CASJVA2000000000000005182,HPV,CAATVP,Title V Permits,300000329,FACIL,12-06-2023,12-06-2023,,,12-11-2023
AK0000000226100032,3604559832,State,AK,,AK000A0000HPV7841,FRV,CAATVP,Title V Permits,,,08-17-2023,,,09-19-2025,09-01-2025
OH0000000228000186,3603555518,State,OH,,OH000AC13613,FRV,CAAFESOP CAASIP,Federally-Enforceable State Operating Permit - Non Title V State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-14-2023,,03-08-2023,,03-07-2023
OH0000001318126134,3603627981,State,OH,,OH000AC13700,FRV,CAAFESOP CAASIP,Federally-Enforceable State Operating Permit - Non Title V State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,06-16-2023,,,,05-30-2023
GA0000001324500109,3603781934,State,GA,,GA000A0000132450010900111,FRV,CAAMACT CAANSPS CAASIP,MACT Standards (40 CFR Part 63) New Source Performance Standards State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000328,ADMIN,11-29-2023,,11-29-2023,09-26-2023,11-29-2023
NC0000003705300088,3603708831,State,NC,,NC000A0000370530008800050,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000236 300000322,TOTAL PARTICULATE MATTER VISIBLE EMISSIONS,08-25-2023,,09-21-2023,,
TN0000004716300173,3603808126,State,TN,,TN000A105294,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,,,12-04-2023,,05-15-2024,12-04-2023,01-24-2024
MI00000000000N4989,3603752496,State,MI,,MI000AN4989CF0000077560,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,09-27-2023,,,,09-27-2023
OK0000004012500037,3603678238,State,OK,,OK000A4012500037EC0011697,FRV,CAAMACT CAASIP,MACT Standards (40 CFR Part 63) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-31-2023,,10-18-2024,,
MN0000002705300174,3603711618,State,MN,,MN000A00000484NON20231,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-13-2023,,,07-13-2023,08-23-2023
MI00000000000N1581,3603675329,State,MI,,MI000AN1581CF0000077066,FRV,CAANSR,New Source Review Permit Requirements,300000329,FACIL,08-04-2023,,,,08-04-2023
MI00000000000N1581,3603856225,State,MI,,MI000AN1581CF0000076431,FRV,CAANSR CAASIP,New Source Review Permit Requirements State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-18-2023,,,,04-18-2023
WI0000005513500015,3603834181,State,WI,,WI000A0000551350001500503,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,10373 300000329,FACIL Particulate matter - PM10,11-27-2023,,,12-20-2023,01-05-2024
WI0000005513500015,3604247496,State,WI,,WI000A0000551350001500510,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,300000329,FACIL,11-27-2023,,,,
WI0000005513500015,3604247497,State,WI,,WI000A0000551350001500508,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,300000329,FACIL,11-27-2023,,,,
WI0000005513500015,3604247498,State,WI,,WI000A0000551350001500509,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,300000329,FACIL,11-27-2023,,,,
TN0000004716700078,3603592245,State,TN,,TN000A100352,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,,,04-01-2023,,12-20-2023,04-01-2023,05-18-2023
PA000493641,3603696496,State,PA,,PA000A0000F00000003599884,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,08-14-2023,,,,
PA000549175,3603523323,State,PA,,PA000A0000F00000003507548,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,02-08-2023,,,,
OR0000004104300143,3603998582,State,OR,,OR000AC220143000000008374,FRV,CAATVP,Title V Permits,300000322,TOTAL PARTICULATE MATTER,08-12-2023,,03-14-2024,08-12-2023,03-14-2024
OR0000004104303501,3603723993,State,OR,,OR000AC223501000000007994,FRV,CAATVP,Title V Permits,300000188 300000322,Methanol TOTAL PARTICULATE MATTER,06-20-2023,,,09-19-2023,09-19-2023
TX0000004820100044,3603776041,State,TX,,TX000A0371364762023298001,FRV,CAATVP,Title V Permits,300000329,FACIL,10-20-2023,,,10-20-2023,
RI0000004400700043,3603853429,State,RI,,RI000A108812,FRV,CAATVP,Title V Permits,,,08-16-2023,,06-13-2024,08-16-2023,11-23-2023
MN0000002701700006,3603933242,State,MN,,MN000A00003659PEN20241,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000322,TOTAL PARTICULATE MATTER,08-29-2023,,03-21-2024,08-29-2023,
NC0000003704500305,3603513491,State,NC,,NC000A0000370450030500157,FRV,CAANSPSM,New Source Performance Standards (Non-Major),300000322,TOTAL PARTICULATE MATTER,01-31-2023,,09-14-2023,,
NC0000003704500305,3603591122,State,NC,,NC000A0000370450030500162,FRV,CAANSPSM,New Source Performance Standards (Non-Major),300000322,TOTAL PARTICULATE MATTER,01-31-2023,,01-25-2024,,
NC0000003704500305,3603651595,State,NC,,NC000A0000370450030500163,FRV,CAANSPSM,New Source Performance Standards (Non-Major),300000322,TOTAL PARTICULATE MATTER,06-16-2023,,01-29-2024,,
NC0000003704500305,3603835163,State,NC,,NC000A0000370450030500167,FRV,CAANSPSM,New Source Performance Standards (Non-Major),300000322,TOTAL PARTICULATE MATTER,06-16-2023,,01-29-2024,,
NE0000003103900003,3603597162,State,NE,,NE000A00003103900003008,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000377,PM10 (Filterable portion only),04-26-2023,,,,
FL0000001200700001,3603736478,State,FL,,FL000A0000120070000100082,FRV,CAATVP,Title V Permits,300000329,FACIL,09-04-2023,,10-02-2023,09-26-2023,
OK0000004010100011,3604108789,State,OK,,OK000A4010100011EC0013016,FRV,CAAMACT,MACT Standards (40 CFR Part 63),300000036,Mercury,09-26-2023,,02-06-2025,,
OK0000004001700049,3603655338,State,OK,,OK000A4001700049EC0011652,FRV,CAANSPS CAATVP,New Source Performance Standards Title V Permits,300000005,NITROGEN OXIDES NO2,07-17-2023,,01-26-2024,,
OH0000000386000042,3603644438,State,OH,,OH000AC13717,FRV,CAAMACT CAASIP CAATVP,MACT Standards (40 CFR Part 63) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,300000329,FACIL,07-28-2023,,07-25-2023,,06-26-2023
TN0000004707300028,3603559031,State,TN,,TN000A99734,FRV,CAASIP CAATVP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,10461,Sulfur dioxide,03-01-2023,,06-13-2023,03-01-2023,04-28-2023
TN0000004707300028,3603741211,State,TN,,TN000A103044,FRV,CAAMACT CAANSPS CAASIP CAATVP,MACT Standards (40 CFR Part 63) New Source Performance Standards State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,10461,Sulfur dioxide,07-14-2023,,02-29-2024,08-29-2023,10-27-2023
TN0000004707300028,3603808115,State,TN,,TN000A105293,FRV,CAAMACT CAASIP CAATVP,MACT Standards (40 CFR Part 63) State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,,,12-06-2023,,02-26-2024,12-06-2023,01-02-2024
GA0000001326100003,3603781937,State,GA,,GA000A0000132610000300183,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,10461 300000322,Sulfur dioxide TOTAL PARTICULATE MATTER,11-06-2023,,12-22-2023,09-11-2023,11-06-2023
GA0000001324700030,3603707405,State,GA,,GA000A0000132470003000098,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),09-07-2023,,05-15-2024,05-12-2023,09-07-2023
TX0000004810900007,3603607300,State,TX,,TX000A0186813672023141001,FRV,CAATVP,Title V Permits,300000329,FACIL,02-27-2023,,01-27-2026,02-27-2023,
IN0000001800900008,3603629432,State,IN,,IN000A101078,FRV,CAATVP,Title V Permits,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),05-26-2023,,,,
MI00000000000B6027,3603675326,State,MI,,MI000AB6027CF0000076883,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-12-2023,,,,07-12-2023
MI00000000000A4302,3603975672,State,MI,,MI000AA4302CF0000088871,FRV,CAANSR,New Source Review Permit Requirements,300000329,FACIL,10-12-2023,,,,10-12-2023
GA0000001318500006,3603596105,State,GA,,GA000A0000131850000600041,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,10193 300000282 300000328,ADMIN Carbon monoxide NITROGEN OXIDES,05-10-2023,,01-25-2024,11-16-2022,05-10-2023
